id,in_usa,race,arm_id,context_batch_id,commitment,ethnicity,captcha,sex,option_preference,discriminated,option_attention,garbage,option_attention_truth,consent,age,batch_id,prolific_id,phase
1302,True,race_white,9,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,22.0,1,5d268981c22768000166c7c7,warmup
1305,True,race_white,16,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,49.0,1,666f4458dcf4689b743bf98f,warmup
1308,True,race_white,2,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,29.0,1,63fd59670c0dff3f414fafb0,warmup
1311,True,race_white,16,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,35.0,1,5c56964991c0ad0001cfa5ae,warmup
1314,True,race_white,5,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,29.0,1,5c4ddff5e778870001c638f6,warmup
1317,True,race_black,15,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,18.0,1,66507498defbe7e5391e2165,warmup
1320,True,race_black,13,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,44.0,1,6593443d4000890470adb313,warmup
1323,True,race_black,10,1,yes,hisp_latin_spanish_no,purple,male,0,True,2,True,0,True,33.0,1,62dd6dd3db4cba359239aa4d,warmup
1325,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,36.0,1,5e13ad514c81b2a01ae4aa9f,warmup
1330,True,race_asian,14,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,30.0,1,6637fc287f16270ca8025b20,warmup
1333,True,race_black,2,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,53.0,1,66366f1058966314508ed6e4,warmup
1336,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,41.0,1,665505f5de21439c8a6f202b,warmup
1339,True,race_asian,14,1,yes,hisp_latin_spanish_no,Purple ,female,0,True,0,True,0,True,47.0,1,60ff13bf692c2c24bfe600fd,warmup
1341,True,race_white,2,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,29.0,1,640156149b4e8ddb033f9b3b,warmup
1345,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,22.0,1,626966a12d29060d48439d01,warmup
1349,True,race_aian,14,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,32.0,1,636719fd55675ab71c8d97fd,warmup
1354,True,race_white,15,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,29.0,1,65e150a2cca2780f6d77dfa6,warmup
1357,True,race_white,6,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,26.0,1,6084e285eda36ec8617451f1,warmup
1360,True,race_white,16,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,23.0,1,5d0e6b201b7ef6001a6346fc,warmup
1363,True,race_black,6,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,40.0,1,6646041ff7e56f18acd7e147,warmup
1552,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,35.0,1,663e3dc82c7986c692d9709d,warmup
1554,True,race_white,12,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,59.0,1,663ba98aaef0a810990579ad,warmup
1558,True,race_white,13,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,33.0,1,55dbdc9d50a1f7001190d753,warmup
1563,True,race_black,13,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,45.0,1,666a05b000b8eed69532f8f1,warmup
1566,True,race_white,12,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,23.0,1,662bfaddd28b1510ac391486,warmup
1567,True,race_asian,16,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,26.0,1,65cb726783d6b993fc75b29e,warmup
1570,True,race_white,13,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,33.0,1,63bf6105f71f720415f0198b,warmup
1573,True,"race_asian, race_white",2,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,32.0,1,632c6e0c12609e030e857835,warmup
1579,True,race_white,13,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,54.0,1,661c9fa64fd5fd37b569c130,warmup
1581,True,race_black,3,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,36.0,1,55ea70c37480920010aa9982,warmup
168,True,race_white,9,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,28.0,1,666458fe74c069eb57f00f9b,warmup
170,True,race_asian,14,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,36.0,1,661974fc198ad217aead15bb,warmup
172,True,race_white,12,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,32.0,1,665d2561a9d1c56b95017818,warmup
174,True,race_black,10,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,47.0,1,6635331ef299670d161dd8f6,warmup
177,True,race_white,13,1,yes,hisp_latin_spanish_no,purple,,1,True,1,False,1,True,19.0,1,65dfc96e7508cdc692c77fa4,warmup
178,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,34.0,1,5fb9858093585f5f4193c096,warmup
179,True,race_white,3,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,28.0,1,666af6818ccc0b8433e4814e,warmup
180,True,race_white,16,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,38.0,1,665887366ffbd0dff9885595,warmup
181,True,race_black,4,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,26.0,1,666cea302aed5d69578ada33,warmup
182,True,race_black,3,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,43.0,1,661494c291680c5516890f13,warmup
183,True,race_white,13,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,64.0,1,5ef571b16317d90009f5493a,warmup
184,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,0,True,1,True,44.0,1,6365a371d807016cebfdb16c,warmup
185,True,race_black,8,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,35.0,1,665dd791e104ab913c99b685,warmup
186,True,race_black,13,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,42.0,1,6633e4b5ab5fed569dfd3a2b,warmup
187,True,race_asian,4,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,23.0,1,5aed0f1c7ed5460001575004,warmup
188,True,race_asian,5,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,36.0,1,66259678eb328e11196db065,warmup
189,True,race_white,15,1,yes,hisp_latin_spanish_no,purple,female,0,False,0,True,1,True,46.0,1,5cb7d17ddd3aff0017d13821,warmup
190,True,race_black,8,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,44.0,1,6626f62baf1344122e95240e,warmup
191,True,race_white,6,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,42.0,1,665781b4dffb1469040cd06c,warmup
192,True,race_white,9,1,yes,hisp_latin_spanish_yes,purple,male,0,False,1,False,1,True,54.0,1,664608745a10029c9f406dc3,warmup
193,True,race_white,3,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,23.0,1,665fd10bde2c89d3d93cad35,warmup
194,True,race_white,11,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,31.0,1,664658780e0a49e2ea47b2de,warmup
195,True,race_white,8,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,30.0,1,663c8bf2f8c29a144dc191de,warmup
196,True,race_white,15,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,32.0,1,664e3fbe8dfc8f5362ac59a2,warmup
197,True,race_black,13,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,33.0,1,665b1deb19757449914fb84f,warmup
198,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,40.0,1,59598e604c20120001517c99,warmup
199,True,"race_aian, race_white",16,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,38.0,1,56997f9e25d9e9000cb09455,warmup
200,True,race_other,15,1,yes,hisp_latin_spanish_yes,Purple,female,0,True,0,False,0,True,38.0,1,66312385dd257d4969862088,warmup
201,True,race_white,14,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,34.0,1,63d881ab484805569b553bd8,warmup
202,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,57.0,1,662bb64b3c93fc478bbed4f0,warmup
203,True,race_white,9,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,49.0,1,6632fb8b62fa0f0335cc8084,warmup
204,True,race_white,15,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,27.0,1,66708b1edf7a126135a25833,warmup
205,True,race_white,12,1,yes,hisp_latin_spanish_yes,Purple,female,1,True,1,False,1,True,32.0,1,6107720531103f62fdf383e4,warmup
206,True,race_white,2,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,34.0,1,66075df395213912ccbfdf0f,warmup
207,True,race_white,10,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,22.0,1,5d1d5027558790001a6d4dea,warmup
208,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,34.0,1,5be76781f6d13b0001cf5257,warmup
209,True,race_white,16,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,27.0,1,663eaf71449fd111b8647d15,warmup
210,True,race_black,9,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,33.0,1,6670b79e8456b0e5b1799c2f,warmup
211,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,female,1,False,0,False,0,True,35.0,1,6654d7609ef790d13a873880,warmup
212,True,race_white,14,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,22.0,1,664b80c549413e2125e87abb,warmup
213,True,race_white,11,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,49.0,1,662ad035521da1f9bc520aad,warmup
214,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,38.0,1,65d7a6c069ba15054c1615e8,warmup
215,True,race_white,8,1,yes,hisp_latin_spanish_yes,purple,female,0,False,1,False,1,True,23.0,1,6400dde611c4534903252cba,warmup
216,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,48.0,1,660c44324910c6b515544704,warmup
217,True,race_white,10,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,54.0,1,5dd348356d522535afddc44e,warmup
218,True,race_white,16,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,30.0,1,57a93244dcff7d0001c7d86f,warmup
219,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,33.0,1,665bbb465840a4aae75cfc52,warmup
220,True,race_white,11,1,yes,hisp_latin_spanish_no,Purple,female,0,True,0,False,0,True,30.0,1,660338e4a1acbad65a2955ec,warmup
221,True,race_asian,14,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,25.0,1,663e30d90403a7b041965a81,warmup
222,True,race_white,10,1,yes,hisp_latin_spanish_no,purple ,male,0,False,1,True,1,True,36.0,1,663dadf89756c9fe270a5f5f,warmup
223,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,60.0,1,660ad7a0ea1742e64ba58673,warmup
224,True,race_white,11,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,24.0,1,5eecf89bb465300e9b0d1141,warmup
225,True,race_white,5,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,22.0,1,66561b7732102ab05c647849,warmup
226,True,race_white,14,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,28.0,1,62f22685b2c86cce37f3e5c4,warmup
227,True,race_white,7,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,24.0,1,66439c595cd3cf1ee2426963,warmup
228,True,race_white,15,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,64.0,1,6109f9b51cd7b3ab276450b0,warmup
231,True,race_white,10,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,55.0,1,595fdaa1d82b180001c6e460,warmup
232,True,race_black,15,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,38.0,1,65692a06d2d8b1331550f648,warmup
233,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,37.0,1,66490bd7f72b4efd2c562204,warmup
234,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,23.0,1,60ff2a644895b264d2d15249,warmup
235,True,race_white,8,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,33.0,1,66688d382c9a68cf4bb7e293,warmup
237,True,race_white,10,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,54.0,1,66293a672ed5c50b4a896bbb,warmup
239,True,race_other,8,1,yes,hisp_latin_spanish_yes,Purple ,female,1,False,0,True,0,True,23.0,1,6109d15f510e56947f3f1bae,warmup
240,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,23.0,1,5fe821174cfb7d1f5b64e0c3,warmup
242,True,race_white,12,1,yes,hisp_latin_spanish_no,Purple,female,1,True,1,False,1,True,22.0,1,661ae1ef493d97d392db15c9,warmup
243,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,31.0,1,63f7a0d118fd7934c87adfca,warmup
244,True,race_white,14,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,43.0,1,6645d0921dc41a053766fa97,warmup
1249,True,race_asian,4,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,19.0,1,664b5605d6d347ef382c655c,warmup
1252,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,32.0,1,66646209b821e70655b52198,warmup
1255,True,race_black,4,1,yes,hisp_latin_spanish_no,purple ,female,1,False,0,True,0,True,36.0,1,610c46ec070a815a79afe046,warmup
1257,True,race_black,13,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,48.0,1,63d1679775944f49f3af5290,warmup
1260,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,34.0,1,66463e3ccc2fcde4d3fabf53,warmup
1263,True,race_white,12,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,True,1,True,22.0,1,61115178c8a4bbd5832f32ba,warmup
1265,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,35.0,1,6643a2e8fa89cf4c6dc4a554,warmup
1268,True,race_aian,8,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,36.0,1,664db4bf6e2ca2e0803c9f9a,warmup
1273,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,33.0,1,66469fa2f269bd90c874400f,warmup
1276,True,race_other,13,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,35.0,1,5e9a2251a69f690b9cc31ede,warmup
1279,True,race_white,15,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,31.0,1,65e7a4565d3bdb0624b6d060,warmup
1282,True,race_white,8,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,51.0,1,643946adb4e56f6cecb81c14,warmup
1285,True,race_white,8,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,29.0,1,66623405f36f94fe9bec36f6,warmup
1288,True,race_white,13,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,38.0,1,5e2bc60977d2c7208b30a554,warmup
1291,True,race_white,11,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,33.0,1,6604981bd0f8957cb82caeea,warmup
1294,True,race_other,10,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,21.0,1,6643bd56463847a2ae0766ee,warmup
1297,True,race_white,15,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,24.0,1,6037dc42960cdb0e4bae744c,warmup
1300,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,35.0,1,666cea3e2aed5d69578ada49,warmup
1303,True,race_black,5,1,yes,hisp_latin_spanish_no,Purple,male,0,True,0,False,0,True,39.0,1,664930989a37c7daf430333d,warmup
1306,True,race_asian,16,1,yes,hisp_latin_spanish_yes,PURPLE,male,1,True,1,False,1,True,29.0,1,6665dfd94d38a7903b30b976,warmup
1309,True,race_white,11,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,32.0,1,606f72e12213160224d9ff25,warmup
1312,True,race_white,7,1,yes,hisp_latin_spanish_no,Purple,male,0,True,0,False,0,True,33.0,1,66464d08dfaf4203d958e13b,warmup
1315,True,race_white,16,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,53.0,1,615212aaa4b41922e0765736,warmup
1318,True,race_black,1,1,yes,hisp_latin_spanish_no,Purple,female,0,True,0,False,0,True,49.0,1,65ebbbc0a6328372037a40c1,warmup
1321,True,race_white,16,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,43.0,1,6642b0aa7f8de66d503f5f4e,warmup
1326,True,race_other,3,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,30.0,1,6659f5fe404d0ee5c17db49d,warmup
1329,True,race_asian,7,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,44.0,1,660c1404855535b7471bfe36,warmup
1332,True,race_white,13,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,38.0,1,6630f99578161a72fdfa78a8,warmup
1335,True,race_black,10,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,40.0,1,65e375588229327640a29ad9,warmup
1342,True,race_white,5,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,48.0,1,665b8af68b6a66d2c0bf6782,warmup
1344,True,race_aian,3,1,yes,hisp_latin_spanish_yes,purple,male,1,False,0,False,0,True,24.0,1,665fb0f5405c1da6eb29b110,warmup
1346,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,62.0,1,63fd36ced691b83466652931,warmup
1353,True,race_white,14,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,40.0,1,6634fb892af2e227ab65f004,warmup
1356,True,"race_asian, race_white",2,1,yes,hisp_latin_spanish_no,Purple,female,0,False,1,False,1,True,34.0,1,60a7eb63dab0406a75e79293,warmup
1359,True,race_white,16,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,28.0,1,6634279f33842b5a71ad49f9,warmup
1362,True,race_white,16,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,37.0,1,5e7b9a17aa127708ed804d16,warmup
1553,True,race_white,13,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,46.0,1,6630fe529aafd2ed163cfd25,warmup
1556,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,51.0,1,627ac48d922ee827a0d8de84,warmup
1562,True,race_white,11,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,31.0,1,5f226ddcc3890671d68a547e,warmup
1565,True,race_asian,7,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,21.0,1,60b1742bce2b39e0f1d19a1a,warmup
1568,True,race_asian,4,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,18.0,1,65d594b4198b2fcc568946bd,warmup
1571,True,race_white,4,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,20.0,1,6643f5a9ac89a65dd1c3cff8,warmup
1574,True,race_white,3,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,36.0,1,60fcd9699c3def3068403b90,warmup
1577,True,race_white,10,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,28.0,1,66277673bef725be86e38ffe,warmup
229,True,"race_black, race_white",9,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,25.0,1,60e71c7661afbfa3e8ab5c63,warmup
230,True,race_white,5,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,70.0,1,6489fae0691611ad1852bcf6,warmup
236,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,36.0,1,58c38ef58158840001b5c230,warmup
238,True,race_white,2,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,67.0,1,666775aeaff08da8a359a0ba,warmup
241,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,38.0,1,5f4bbf82fffa8779d1d4b082,warmup
245,True,race_aian,16,1,yes,hisp_latin_spanish_yes,purple,female,0,False,1,False,1,True,36.0,1,663e6aee86652878a3ebeac8,warmup
246,True,race_white,9,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,44.0,1,5bb7d50b94519e0001c5a095,warmup
247,True,race_white,15,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,27.0,1,5f616d5523e52610f1ac1a16,warmup
248,True,race_white,9,1,yes,hisp_latin_spanish_yes,Purple,female,0,False,1,False,1,True,49.0,1,65c261aea6136b1f92e1a2db,warmup
249,True,race_white,3,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,24.0,1,6650d8cf7d2e3757a26ed962,warmup
250,True,race_black,12,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,52.0,1,5b28186821f42d0001d8d0a2,warmup
251,True,race_white,6,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,25.0,1,5b65f3d8a301e500019a6cd8,warmup
252,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,56.0,1,65fedd69bd65bd4eab478192,warmup
253,True,race_white,3,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,27.0,1,65fdfe4cb045ffdf84bc6cd0,warmup
254,True,race_white,2,1,yes,hisp_latin_spanish_no,Purple,female,1,True,1,False,1,True,48.0,1,66045f5fe70138be9eb9d581,warmup
255,True,race_other,3,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,40.0,1,665e21bbb2e606aafebcbf6a,warmup
256,True,race_white,11,1,yes,hisp_latin_spanish_yes,purple,male,0,False,1,False,1,True,25.0,1,66525ff87b61538e58e41d62,warmup
257,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,27.0,1,5ba9873edd59150001384069,warmup
258,True,race_black,1,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,20.0,1,628f7588d3c0eb8a1dd8f630,warmup
259,True,race_white,12,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,20.0,1,65dfc1cb5d408773b1a4271a,warmup
260,True,race_other,9,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,34.0,1,6655e41a2119e654e0486857,warmup
261,True,race_white,3,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,58.0,1,60ce8e1c56f0ef642bf2acca,warmup
262,True,race_white,13,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,43.0,1,65f09f91b5e291fed522a8ba,warmup
263,True,race_asian,8,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,26.0,1,5e9f281727351506481d24de,warmup
264,True,race_black,10,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,61.0,1,666e07b4529fc69746d2d924,warmup
