batch_id,alpha,arm_id,id,beta
32,85,5,501,28
32,73,6,502,48
32,120,7,503,32
32,58,8,504,34
32,78,9,505,40
32,74,10,506,43
32,75,11,507,25
32,79,12,508,34
32,85,13,509,41
32,76,14,510,46
32,79,15,511,39
32,74,16,512,48
33,98,1,513,41
33,81,2,514,47
33,83,3,515,28
33,74,4,516,46
33,85,5,517,28
33,73,6,518,48
33,122,7,519,32
33,58,8,520,34
33,78,9,521,40
33,74,10,522,43
33,75,11,523,25
33,79,12,524,34
33,85,13,525,41
33,76,14,526,46
33,79,15,527,39
33,74,16,528,48
34,98,1,529,41
34,81,2,530,47
34,83,3,531,28
34,74,4,532,46
34,85,5,533,28
34,73,6,534,48
34,122,7,535,32
34,58,8,536,34
34,78,9,537,40
34,74,10,538,43
34,75,11,539,26
34,79,12,540,34
34,85,13,541,41
34,76,14,542,46
34,79,15,543,39
34,74,16,544,48
35,98,1,545,41
35,81,2,546,47
35,83,3,547,28
35,74,4,548,46
35,85,5,549,28
35,73,6,550,48
35,122,7,551,32
35,58,8,552,34
35,78,9,553,40
35,74,10,554,43
35,76,11,555,26
35,79,12,556,34
35,85,13,557,41
35,76,14,558,46
35,79,15,559,39
35,74,16,560,48
36,98,1,561,41
36,81,2,562,47
36,83,3,563,28
36,74,4,564,46
36,85,5,565,28
36,73,6,566,48
36,123,7,567,32
36,58,8,568,34
36,78,9,569,40
36,74,10,570,43
36,76,11,571,26
36,79,12,572,34
36,85,13,573,41
36,76,14,574,46
36,79,15,575,39
36,74,16,576,48
37,98,1,577,41
37,81,2,578,47
37,83,3,579,28
37,74,4,580,46
37,85,5,581,28
37,73,6,582,48
37,123,7,583,33
37,58,8,584,34
37,78,9,585,40
37,74,10,586,43
37,76,11,587,26
37,79,12,588,34
37,85,13,589,41
37,76,14,590,46
37,79,15,591,39
37,74,16,592,48
38,98,1,593,41
38,81,2,594,47
38,83,3,595,28
38,74,4,596,46
38,85,5,597,28
38,73,6,598,48
38,124,7,599,33
38,58,8,600,34
38,79,12,604,34
38,74,16,608,48
39,83,3,611,28
39,125,7,615,33
39,76,11,619,26
39,79,15,623,39
40,98,1,625,41
40,85,5,629,28
40,78,9,633,40
40,85,13,637,41
41,98,1,641,41
41,86,5,645,28
41,78,9,649,40
41,85,13,653,41
42,74,4,660,46
42,58,8,664,34
42,79,12,668,34
42,74,16,672,48
43,81,2,674,47
43,73,6,678,48
43,74,10,682,43
43,76,14,686,46
44,86,5,693,28
44,58,8,696,34
44,79,12,700,34
44,74,16,704,48
45,81,2,706,47
45,73,6,710,48
45,74,10,714,43
45,76,14,718,46
46,84,3,723,28
46,131,7,727,33
46,76,11,731,26
46,79,15,735,39
47,84,3,739,28
47,131,7,743,34
47,76,11,747,26
47,79,15,751,39
48,81,2,754,47
48,73,6,758,48
48,74,10,762,43
48,76,14,766,46
49,98,1,769,41
49,86,5,773,29
49,78,9,777,40
49,85,13,781,41
50,98,1,785,41
50,86,5,789,29
50,78,9,793,40
50,85,13,797,41
51,98,1,801,41
51,86,5,805,29
51,78,9,809,40
51,85,13,813,41
52,98,1,817,41
52,86,5,821,29
52,78,9,825,40
52,85,13,829,41
89,88,3,1411,29
89,58,8,1416,34
89,85,13,1421,41
90,81,2,1426,47
90,152,7,1431,42
90,79,12,1436,34
91,98,1,1441,41
91,73,6,1446,48
91,80,11,1451,28
91,74,16,1456,48
92,89,5,1461,30
92,74,10,1466,43
92,79,15,1471,39
93,74,4,1476,46
93,78,9,1481,40
93,76,14,1486,46
94,88,3,1491,29
94,58,8,1496,34
94,85,13,1501,41
95,81,2,1506,47
95,152,7,1511,42
95,79,12,1516,34
96,98,1,1521,41
96,73,6,1526,48
96,80,11,1531,28
96,74,16,1536,48
97,89,5,1541,30
97,74,10,1546,43
97,79,15,1551,39
98,74,4,1556,46
98,78,9,1561,40
98,76,14,1566,46
99,88,3,1571,29
99,58,8,1576,34
99,85,13,1581,41
116,74,4,1844,46
116,78,9,1849,40
116,76,14,1854,46
117,91,5,1861,30
117,74,10,1866,43
117,79,15,1871,39
118,91,5,1877,30
118,74,10,1882,43
118,79,15,1887,39
119,91,5,1893,30
119,74,10,1898,43
119,79,15,1903,39
120,74,4,1908,46
120,78,9,1913,40
120,76,14,1918,46
121,98,1,1921,41
121,73,6,1926,50
121,81,11,1931,29
121,74,16,1936,48
122,74,4,1940,46
122,78,9,1945,40
122,76,14,1950,46
123,74,4,1956,46
123,78,9,1961,40
123,76,14,1966,46
124,98,1,1969,41
124,73,6,1974,50
124,82,11,1979,29
124,74,16,1984,48
125,98,1,1985,41
125,73,6,1990,50
125,82,11,1995,29
125,74,16,2000,48
126,98,1,2001,41
126,73,6,2006,50
126,82,11,2011,29
126,74,16,2016,48
127,98,1,2017,41
127,73,6,2022,50
127,82,11,2027,29
127,74,16,2032,48
128,81,2,2034,47
128,167,7,2039,45
128,79,12,2044,34
129,81,2,2050,47
129,168,7,2055,45
129,82,11,2059,29
129,74,16,2064,48
130,74,4,2068,46
130,78,9,2073,40
130,76,14,2078,46
131,91,5,2085,30
131,74,10,2090,43
131,79,15,2095,39
132,99,1,2097,41
132,73,6,2102,50
132,82,11,2107,29
132,74,16,2112,48
171,98,3,2723,31
171,58,8,2728,34
171,86,13,2733,41
172,98,3,2739,31
172,58,8,2744,34
38,78,9,601,40
38,85,13,605,41
39,74,4,612,46
39,58,8,616,34
39,79,12,620,34
39,74,16,624,48
40,74,4,628,46
40,58,8,632,34
40,79,12,636,34
40,74,16,640,48
41,74,4,644,46
41,58,8,648,34
41,79,12,652,34
41,74,16,656,48
42,84,3,659,28
42,127,7,663,33
42,76,11,667,26
42,79,15,671,39
43,98,1,673,41
43,86,5,677,28
43,78,9,681,40
43,85,13,685,41
44,81,2,690,47
44,74,10,698,43
44,76,14,702,46
45,98,1,705,41
45,86,5,709,28
45,78,9,713,40
45,85,13,717,41
46,81,2,722,47
46,73,6,726,48
46,74,10,730,43
46,76,14,734,46
47,74,4,740,46
47,58,8,744,34
47,79,12,748,34
48,74,4,756,46
48,58,8,760,34
48,79,12,764,34
48,74,16,768,48
49,74,4,772,46
49,58,8,776,34
49,79,12,780,34
49,74,16,784,48
50,74,4,788,46
50,58,8,792,34
50,79,12,796,34
50,74,16,800,48
51,74,4,804,46
51,58,8,808,34
51,79,12,812,34
51,74,16,816,48
52,74,4,820,46
52,58,8,824,34
52,79,12,828,34
52,74,16,832,48
89,74,4,1412,46
89,78,9,1417,40
89,76,14,1422,46
90,88,3,1427,29
90,58,8,1432,34
90,85,13,1437,41
91,81,2,1442,47
91,152,7,1447,42
91,79,12,1452,34
92,98,1,1457,41
92,73,6,1462,48
92,80,11,1467,28
92,74,16,1472,48
93,89,5,1477,30
93,74,10,1482,43
93,79,15,1487,39
94,74,4,1492,46
94,78,9,1497,40
94,76,14,1502,46
95,88,3,1507,29
95,58,8,1512,34
95,85,13,1517,41
96,81,2,1522,47
96,152,7,1527,42
96,79,12,1532,34
97,98,1,1537,41
97,73,6,1542,48
97,80,11,1547,28
97,74,16,1552,48
98,89,5,1557,30
98,74,10,1562,43
98,79,15,1567,39
99,74,4,1572,46
99,78,9,1577,40
99,76,14,1582,46
116,90,5,1845,30
116,74,10,1850,43
116,79,15,1855,39
117,98,1,1857,41
117,73,6,1862,49
117,81,11,1867,29
117,74,16,1872,48
118,98,1,1873,41
118,73,6,1878,49
118,81,11,1883,29
118,74,16,1888,48
119,98,1,1889,41
119,73,6,1894,50
119,81,11,1899,29
119,74,16,1904,48
120,91,5,1909,30
120,74,10,1914,43
120,79,15,1919,39
121,81,2,1922,47
121,163,7,1927,45
121,79,12,1932,34
122,89,3,1939,29
122,58,8,1944,34
122,86,13,1949,41
123,89,3,1955,29
123,58,8,1960,34
123,86,13,1965,41
124,91,5,1973,30
124,74,10,1978,43
124,79,15,1983,39
125,91,5,1989,30
125,74,10,1994,43
125,79,15,1999,39
126,91,5,2005,30
126,74,10,2010,43
126,79,15,2015,39
127,91,5,2021,30
127,74,10,2026,43
127,79,15,2031,39
128,98,1,2033,41
128,73,6,2038,50
128,82,11,2043,29
128,74,16,2048,48
129,98,1,2049,41
129,73,6,2054,50
129,86,13,2061,41
130,81,2,2066,47
130,169,7,2071,45
130,79,12,2076,34
131,91,3,2083,29
131,58,8,2088,34
131,86,13,2093,41
132,74,4,2100,46
132,78,9,2105,40
132,76,14,2110,46
171,74,4,2724,46
171,78,9,2729,40
171,76,14,2734,46
172,74,4,2740,46
172,78,9,2745,40
172,76,14,2750,46
173,74,4,2756,46
173,78,9,2761,40
173,76,14,2766,46
174,74,4,2772,46
174,78,9,2777,40
38,74,10,602,43
38,76,14,606,46
39,98,1,609,41
39,85,5,613,28
39,78,9,617,40
39,85,13,621,41
40,81,2,626,47
40,73,6,630,48
40,74,10,634,43
40,76,14,638,46
41,81,2,642,47
41,73,6,646,48
41,74,10,650,43
41,76,14,654,46
42,98,1,657,41
42,86,5,661,28
42,78,9,665,40
42,85,13,669,41
43,84,3,675,28
43,128,7,679,33
43,76,11,683,26
43,79,15,687,39
44,84,3,691,28
44,73,6,694,48
44,78,9,697,40
44,85,13,701,41
45,84,3,707,28
45,130,7,711,33
45,76,11,715,26
45,79,15,719,39
46,74,4,724,46
46,58,8,728,34
46,79,12,732,34
46,74,16,736,48
47,98,1,737,41
47,86,5,741,28
47,78,9,745,40
47,85,13,749,41
47,74,16,752,48
48,85,3,755,28
48,131,7,759,34
48,76,11,763,26
48,79,15,767,39
49,85,3,771,28
49,132,7,775,34
49,76,11,779,26
49,79,15,783,39
50,85,3,787,28
50,133,7,791,34
50,76,11,795,26
50,79,15,799,39
51,85,3,803,28
51,134,7,807,34
51,76,11,811,26
51,79,15,815,39
52,81,2,818,47
52,73,6,822,48
52,74,10,826,43
52,76,14,830,46
89,89,5,1413,30
89,74,10,1418,43
89,79,15,1423,39
90,74,4,1428,46
90,78,9,1433,40
90,76,14,1438,46
91,88,3,1443,29
91,58,8,1448,34
91,85,13,1453,41
92,81,2,1458,47
92,152,7,1463,42
92,79,12,1468,34
93,98,1,1473,41
93,73,6,1478,48
93,80,11,1483,28
93,74,16,1488,48
94,89,5,1493,30
94,74,10,1498,43
94,79,15,1503,39
95,74,4,1508,46
95,78,9,1513,40
95,76,14,1518,46
96,88,3,1523,29
96,58,8,1528,34
96,85,13,1533,41
97,81,2,1538,47
97,152,7,1543,42
97,79,12,1548,34
98,98,1,1553,41
98,73,6,1558,48
98,80,11,1563,28
98,74,16,1568,48
99,89,5,1573,30
99,74,10,1578,43
99,79,15,1583,39
133,99,1,2113,41
133,73,6,2118,50
133,82,11,2123,29
133,74,16,2128,48
134,81,2,2130,47
134,170,7,2135,46
134,79,12,2140,34
135,81,2,2146,47
135,170,7,2151,47
135,79,12,2156,34
136,91,5,2165,30
136,74,10,2170,43
136,79,15,2175,39
137,91,5,2181,30
137,74,10,2186,43
137,79,15,2191,39
138,91,5,2197,30
138,74,10,2202,43
138,79,15,2207,39
139,91,5,2213,30
139,74,10,2218,43
139,79,15,2223,39
140,99,1,2225,41
140,73,6,2230,50
140,82,11,2235,30
140,74,16,2240,48
141,99,1,2241,41
141,73,6,2246,50
141,82,11,2251,30
141,74,16,2256,48
142,99,1,2257,41
142,73,6,2262,50
142,82,11,2267,30
142,74,16,2272,48
143,99,1,2273,41
143,73,6,2278,50
143,82,11,2283,30
143,74,16,2288,48
144,99,1,2289,41
144,73,6,2294,50
144,82,11,2299,30
144,74,16,2304,48
145,99,1,2305,41
145,73,6,2310,50
145,83,11,2315,30
145,74,16,2320,48
146,81,2,2322,47
146,175,7,2327,50
146,80,12,2332,34
147,81,2,2338,47
147,175,7,2343,50
147,80,12,2348,34
148,81,2,2354,47
148,175,7,2359,50
148,80,12,2364,34
149,91,5,2373,30
149,74,10,2378,43
149,79,15,2383,39
150,74,4,2388,46
150,78,9,2393,40
150,76,14,2398,46
171,93,5,2725,31
171,74,10,2730,43
38,76,11,603,26
38,79,15,607,39
39,81,2,610,47
39,73,6,614,48
39,74,10,618,43
39,76,14,622,46
40,84,3,627,28
40,126,7,631,33
40,76,11,635,26
40,79,15,639,39
41,84,3,643,28
41,126,7,647,33
41,76,11,651,26
41,79,15,655,39
42,81,2,658,47
42,73,6,662,48
42,74,10,666,43
42,76,14,670,46
43,74,4,676,46
43,58,8,680,34
43,79,12,684,34
43,74,16,688,48
44,98,1,689,41
44,74,4,692,46
44,129,7,695,33
44,76,11,699,26
44,79,15,703,39
45,74,4,708,46
45,58,8,712,34
45,79,12,716,34
45,74,16,720,48
46,98,1,721,41
46,86,5,725,28
46,78,9,729,40
46,85,13,733,41
47,81,2,738,47
47,73,6,742,48
47,74,10,746,43
47,76,14,750,46
48,98,1,753,41
48,86,5,757,29
48,78,9,761,40
48,85,13,765,41
49,81,2,770,47
49,73,6,774,48
49,74,10,778,43
49,76,14,782,46
50,81,2,786,47
50,73,6,790,48
50,74,10,794,43
50,76,14,798,46
51,81,2,802,47
51,73,6,806,48
51,74,10,810,43
51,76,14,814,46
52,85,3,819,28
52,135,7,823,34
52,77,11,827,26
52,79,15,831,39
53,98,1,833,41
53,81,2,834,47
53,85,3,835,28
53,74,4,836,46
53,86,5,837,29
53,73,6,838,48
53,136,7,839,34
53,58,8,840,34
53,78,9,841,40
53,74,10,842,43
53,77,11,843,26
53,79,12,844,34
53,85,13,845,41
53,76,14,846,46
53,79,15,847,39
53,74,16,848,48
54,98,1,849,41
54,81,2,850,47
54,85,3,851,28
54,74,4,852,46
54,87,5,853,29
54,73,6,854,48
54,136,7,855,34
54,58,8,856,34
54,78,9,857,40
54,74,10,858,43
54,77,11,859,26
54,79,12,860,34
54,85,13,861,41
54,76,14,862,46
54,79,15,863,39
54,74,16,864,48
55,98,1,865,41
55,81,2,866,47
55,85,3,867,28
55,74,4,868,46
55,87,5,869,30
55,73,6,870,48
55,136,7,871,34
55,58,8,872,34
55,78,9,873,40
55,74,10,874,43
55,77,11,875,26
55,79,12,876,34
55,85,13,877,41
55,76,14,878,46
55,79,15,879,39
55,74,16,880,48
56,98,1,881,41
56,81,2,882,47
56,85,3,883,28
56,74,4,884,46
56,87,5,885,30
56,73,6,886,48
56,136,7,887,34
56,58,8,888,34
56,78,9,889,40
56,74,10,890,43
56,78,11,891,26
56,79,12,892,34
56,85,13,893,41
56,76,14,894,46
56,79,15,895,39
56,74,16,896,48
57,98,1,897,41
57,81,2,898,47
57,85,3,899,28
57,74,4,900,46
57,87,5,901,30
57,73,6,902,48
57,137,7,903,34
57,58,8,904,34
57,78,9,905,40
57,74,10,906,43
57,78,11,907,26
57,79,12,908,34
57,85,13,909,41
57,76,14,910,46
57,79,15,911,39
57,74,16,912,48
58,98,1,913,41
58,81,2,914,47
58,85,3,915,28
58,74,4,916,46
58,87,5,917,30
58,73,6,918,48
58,137,7,919,35
58,58,8,920,34
58,78,9,921,40
58,74,10,922,43
58,78,11,923,26
58,79,12,924,34
58,85,13,925,41
58,76,14,926,46
58,79,15,927,39
58,74,16,928,48
59,98,1,929,41
59,81,2,930,47
59,85,3,931,28
59,137,7,935,36
59,78,11,939,26
59,79,15,943,39
60,85,3,947,28
60,137,7,951,37
60,78,11,955,26
60,79,15,959,39
61,98,1,961,41
61,87,5,965,30
61,78,9,969,40
61,85,13,973,41
62,98,1,977,41
62,87,5,981,30
62,78,9,985,40
62,85,13,989,41
63,87,3,995,28
63,138,7,999,37
63,78,11,1003,26
63,79,15,1007,39
64,87,3,1011,28
64,138,7,1015,38
64,78,11,1019,26
64,79,15,1023,39
65,87,3,1027,28
65,139,7,1031,38
65,78,11,1035,26
65,79,15,1039,39
66,81,2,1042,47
66,73,6,1046,48
66,74,10,1050,43
66,76,14,1054,46
67,74,4,1060,46
67,58,8,1064,34
67,79,12,1068,34
67,74,16,1072,48
68,87,3,1075,28
68,142,7,1079,38
68,78,11,1083,26
68,79,15,1087,39
69,74,4,1092,46
69,58,8,1096,34
69,79,12,1100,34
69,74,16,1104,48
70,87,3,1107,28
70,142,7,1111,39
70,78,11,1115,26
70,79,15,1119,39
100,98,1,1585,41
100,73,6,1590,48
100,80,11,1595,28
100,74,16,1600,48
133,81,2,2114,47
133,170,7,2119,46
133,79,12,2124,34
134,92,3,2131,29
134,58,8,2136,34
134,86,13,2141,41
135,92,3,2147,29
135,58,8,2152,34
135,86,13,2157,41
136,99,1,2161,41
136,73,6,2166,50
136,82,11,2171,30
136,74,16,2176,48
137,99,1,2177,41
137,73,6,2182,50
137,82,11,2187,30
137,74,16,2192,48
138,99,1,2193,41
138,73,6,2198,50
138,82,11,2203,30
138,74,16,2208,48
139,99,1,2209,41
139,73,6,2214,50
139,82,11,2219,30
139,74,16,2224,48
140,81,2,2226,47
140,173,7,2231,47
140,80,12,2236,34
141,81,2,2242,47
141,173,7,2247,48
141,80,12,2252,34
142,81,2,2258,47
142,173,7,2263,49
142,80,12,2268,34
143,81,2,2274,47
143,174,7,2279,49
143,80,12,2284,34
144,81,2,2290,47
144,174,7,2295,50
144,80,12,2300,34
145,81,2,2306,47
145,174,7,2311,50
145,80,12,2316,34
146,92,3,2323,29
146,58,8,2328,34
146,86,13,2333,41
147,93,3,2339,29
147,58,8,2344,34
147,86,13,2349,41
148,94,3,2355,29
148,58,8,2360,34
148,86,13,2365,41
149,99,1,2369,41
149,73,6,2374,50
149,83,11,2379,30
149,74,16,2384,48
150,94,3,2387,30
150,58,8,2392,34
150,86,13,2397,41
171,79,15,2735,39
172,93,5,2741,31
172,74,10,2746,43
172,79,15,2751,39
173,93,5,2757,31
173,74,10,2762,43
173,79,15,2767,39
174,93,5,2773,31
174,74,10,2778,43
174,79,15,2783,39
175,74,4,2788,46
175,78,9,2793,40
175,76,14,2798,46
176,93,5,2805,32
176,74,10,2810,43
176,79,15,2815,39
177,81,2,2818,47
177,193,7,2823,51
177,81,12,2828,34
178,81,2,2834,47
178,193,7,2839,51
178,81,12,2844,34
179,93,5,2853,32
179,74,10,2858,43
179,79,15,2863,39
180,98,3,2867,31
180,58,8,2872,34
180,86,13,2877,41
181,94,5,2885,32
181,74,10,2890,43
181,79,15,2895,39
182,74,4,2900,46
182,78,9,2905,40
182,76,14,2910,46
183,81,2,2914,47
183,194,7,2919,52
183,81,12,2924,34
184,81,2,2930,47
184,195,7,2935,52
184,81,12,2940,34
185,81,2,2946,47
185,196,7,2951,52
185,81,12,2956,34
186,99,1,2961,41
186,73,6,2966,50
186,84,11,2971,32
59,74,4,932,46
59,58,8,936,34
59,79,12,940,34
59,74,16,944,48
60,74,4,948,46
60,58,8,952,34
60,79,12,956,34
60,74,16,960,48
61,81,2,962,47
61,73,6,966,48
61,74,10,970,43
61,76,14,974,46
62,81,2,978,47
62,73,6,982,48
62,74,10,986,43
62,76,14,990,46
63,74,4,996,46
63,58,8,1000,34
63,79,12,1004,34
63,74,16,1008,48
64,74,4,1012,46
64,58,8,1016,34
64,79,12,1020,34
64,74,16,1024,48
65,74,4,1028,46
65,58,8,1032,34
65,79,12,1036,34
65,74,16,1040,48
66,87,3,1043,28
66,140,7,1047,38
66,78,11,1051,26
66,79,15,1055,39
67,98,1,1057,41
67,87,5,1061,30
67,78,9,1065,40
67,85,13,1069,41
68,74,4,1076,46
68,58,8,1080,34
68,79,12,1084,34
68,74,16,1088,48
69,98,1,1089,41
69,88,5,1093,30
69,78,9,1097,40
69,85,13,1101,41
70,98,1,1105,41
70,88,5,1109,30
70,78,9,1113,40
70,85,13,1117,41
100,81,2,1586,47
100,152,7,1591,42
100,79,12,1596,34
133,91,3,2115,29
133,58,8,2120,34
133,86,13,2125,41
134,74,4,2132,46
134,78,9,2137,40
134,76,14,2142,46
135,74,4,2148,46
135,78,9,2153,40
135,76,14,2158,46
136,81,2,2162,47
136,170,7,2167,47
136,79,12,2172,34
137,81,2,2178,47
137,170,7,2183,47
137,80,12,2188,34
138,81,2,2194,47
138,171,7,2199,47
138,80,12,2204,34
139,81,2,2210,47
139,172,7,2215,47
139,80,12,2220,34
140,92,3,2227,29
140,58,8,2232,34
140,86,13,2237,41
141,92,3,2243,29
141,58,8,2248,34
141,86,13,2253,41
142,92,3,2259,29
142,58,8,2264,34
142,86,13,2269,41
143,92,3,2275,29
143,58,8,2280,34
143,86,13,2285,41
144,92,3,2291,29
144,58,8,2296,34
144,86,13,2301,41
145,92,3,2307,29
145,58,8,2312,34
145,86,13,2317,41
146,74,4,2324,46
146,78,9,2329,40
146,76,14,2334,46
147,74,4,2340,46
147,78,9,2345,40
147,76,14,2350,46
148,74,4,2356,46
148,78,9,2361,40
148,76,14,2366,46
149,81,2,2370,47
149,176,7,2375,50
149,80,12,2380,34
150,91,5,2389,30
150,74,10,2394,43
150,79,15,2399,39
172,86,13,2749,41
173,98,3,2755,31
173,58,8,2760,34
173,86,13,2765,41
174,98,3,2771,31
174,58,8,2776,34
174,86,13,2781,41
175,81,2,2786,47
175,192,7,2791,51
175,81,12,2796,34
176,98,3,2803,31
176,58,8,2808,34
176,86,13,2813,41
177,93,5,2821,32
177,74,10,2826,43
177,79,15,2831,39
178,93,5,2837,32
178,74,10,2842,43
178,79,15,2847,39
186,74,16,2976,48
187,81,2,2978,47
187,197,7,2983,52
187,81,12,2988,34
188,74,4,2996,46
188,78,9,3001,40
188,76,14,3006,46
189,74,4,3012,46
189,78,9,3017,40
189,76,14,3022,46
190,81,2,3026,47
190,198,7,3031,53
190,81,12,3036,34
191,81,2,3042,47
191,198,7,3047,53
191,81,12,3052,34
192,99,1,3057,41
192,73,6,3062,50
192,85,11,3067,32
192,74,16,3072,48
193,74,4,3076,46
193,78,9,3081,40
193,76,14,3086,46
194,74,4,3092,46
194,78,9,3097,40
194,76,14,3102,46
195,74,4,3108,46
195,78,9,3113,40
195,76,14,3118,46
196,74,4,3124,46
196,78,9,3129,40
196,76,14,3134,46
197,74,4,3140,46
59,87,5,933,30
59,78,9,937,40
59,85,13,941,41
60,98,1,945,41
60,87,5,949,30
60,78,9,953,40
60,85,13,957,41
61,86,3,963,28
61,137,7,967,37
61,78,11,971,26
61,79,15,975,39
62,86,3,979,28
62,138,7,983,37
62,78,11,987,26
62,79,15,991,39
63,98,1,993,41
63,87,5,997,30
63,78,9,1001,40
63,85,13,1005,41
64,81,2,1010,47
64,73,6,1014,48
64,74,10,1018,43
64,76,14,1022,46
65,81,2,1026,47
65,73,6,1030,48
65,74,10,1034,43
65,76,14,1038,46
66,74,4,1044,46
66,58,8,1048,34
66,79,12,1052,34
66,74,16,1056,48
67,81,2,1058,47
67,73,6,1062,48
67,74,10,1066,43
67,76,14,1070,46
68,98,1,1073,41
68,87,5,1077,30
68,78,9,1081,40
68,85,13,1085,41
69,81,2,1090,47
69,73,6,1094,48
69,74,10,1098,43
69,76,14,1102,46
70,81,2,1106,47
70,73,6,1110,48
70,74,10,1114,43
70,76,14,1118,46
100,88,3,1587,29
100,58,8,1592,34
100,85,13,1597,41
133,74,4,2116,46
133,78,9,2121,40
133,76,14,2126,46
134,91,5,2133,30
134,74,10,2138,43
134,79,15,2143,39
135,91,5,2149,30
135,74,10,2154,43
135,79,15,2159,39
136,92,3,2163,29
136,58,8,2168,34
136,86,13,2173,41
137,92,3,2179,29
137,58,8,2184,34
137,86,13,2189,41
138,92,3,2195,29
138,58,8,2200,34
138,86,13,2205,41
139,92,3,2211,29
139,58,8,2216,34
139,86,13,2221,41
140,74,4,2228,46
140,78,9,2233,40
140,76,14,2238,46
141,74,4,2244,46
141,78,9,2249,40
141,76,14,2254,46
142,74,4,2260,46
142,78,9,2265,40
142,76,14,2270,46
143,74,4,2276,46
143,78,9,2281,40
143,76,14,2286,46
144,74,4,2292,46
144,78,9,2297,40
144,76,14,2302,46
145,74,4,2308,46
145,78,9,2313,40
145,76,14,2318,46
146,91,5,2325,30
146,74,10,2330,43
146,79,15,2335,39
147,91,5,2341,30
147,74,10,2346,43
147,79,15,2351,39
148,91,5,2357,30
148,74,10,2362,43
148,79,15,2367,39
149,94,3,2371,29
149,58,8,2376,34
149,86,13,2381,41
150,99,1,2385,41
150,73,6,2390,50
150,83,11,2395,30
150,74,16,2400,48
174,76,14,2782,46
175,98,3,2787,31
175,58,8,2792,34
175,86,13,2797,41
176,74,4,2804,46
176,78,9,2809,40
176,76,14,2814,46
177,99,1,2817,41
177,73,6,2822,50
177,84,11,2827,30
177,74,16,2832,48
178,99,1,2833,41
178,73,6,2838,50
178,84,11,2843,31
178,74,16,2848,48
187,94,5,2981,32
187,74,10,2986,43
187,79,15,2991,39
188,99,1,2993,41
188,73,6,2998,50
188,84,11,3003,32
188,74,16,3008,48
189,99,1,3009,41
189,73,6,3014,50
189,84,11,3019,32
189,74,16,3024,48
190,94,5,3029,32
190,74,10,3034,43
190,79,15,3039,39
191,74,4,3044,46
191,78,9,3049,40
191,76,14,3054,46
192,101,3,3059,31
192,58,8,3064,34
192,86,13,3069,41
193,94,5,3077,32
193,74,10,3082,43
193,79,15,3087,39
194,94,5,3093,32
194,74,10,3098,43
194,79,15,3103,39
195,94,5,3109,32
195,74,10,3114,43
195,79,15,3119,39
196,102,3,3123,31
196,58,8,3128,34
196,86,13,3133,41
197,102,3,3139,31
197,58,8,3144,34
197,86,13,3149,41
198,102,3,3155,31
198,58,8,3160,34
59,73,6,934,48
59,74,10,938,43
59,76,14,942,46
60,81,2,946,47
60,73,6,950,48
60,74,10,954,43
60,76,14,958,46
61,74,4,964,46
61,58,8,968,34
61,79,12,972,34
61,74,16,976,48
62,74,4,980,46
62,58,8,984,34
62,79,12,988,34
62,74,16,992,48
63,81,2,994,47
63,73,6,998,48
63,74,10,1002,43
63,76,14,1006,46
64,98,1,1009,41
64,87,5,1013,30
64,78,9,1017,40
64,85,13,1021,41
65,98,1,1025,41
65,87,5,1029,30
65,78,9,1033,40
65,85,13,1037,41
66,98,1,1041,41
66,87,5,1045,30
66,78,9,1049,40
66,85,13,1053,41
67,87,3,1059,28
67,141,7,1063,38
67,78,11,1067,26
67,79,15,1071,39
68,81,2,1074,47
68,73,6,1078,48
68,74,10,1082,43
68,76,14,1086,46
69,87,3,1091,28
69,142,7,1095,38
69,78,11,1099,26
69,79,15,1103,39
70,74,4,1108,46
70,58,8,1112,34
70,79,12,1116,34
70,74,16,1120,48
71,98,1,1121,41
71,81,2,1122,47
71,87,3,1123,28
71,74,4,1124,46
71,88,5,1125,30
71,73,6,1126,48
71,143,7,1127,39
71,58,8,1128,34
71,78,9,1129,40
71,74,10,1130,43
71,78,11,1131,26
71,79,12,1132,34
71,85,13,1133,41
71,76,14,1134,46
71,79,15,1135,39
71,74,16,1136,48
72,98,1,1137,41
72,81,2,1138,47
72,87,3,1139,28
72,74,4,1140,46
72,88,5,1141,30
72,73,6,1142,48
72,144,7,1143,39
72,58,8,1144,34
72,78,9,1145,40
72,74,10,1146,43
72,78,11,1147,26
72,79,12,1148,34
72,85,13,1149,41
72,76,14,1150,46
72,79,15,1151,39
72,74,16,1152,48
73,98,1,1153,41
73,81,2,1154,47
73,87,3,1155,28
73,74,4,1156,46
73,88,5,1157,30
73,73,6,1158,48
73,145,7,1159,39
73,58,8,1160,34
73,78,9,1161,40
73,74,10,1162,43
73,78,11,1163,26
73,79,12,1164,34
73,85,13,1165,41
73,76,14,1166,46
73,79,15,1167,39
73,74,16,1168,48
74,98,1,1169,41
74,81,2,1170,47
74,87,3,1171,28
74,74,4,1172,46
74,88,5,1173,30
74,73,6,1174,48
74,146,7,1175,39
74,58,8,1176,34
74,78,9,1177,40
74,74,10,1178,43
74,78,11,1179,26
74,79,12,1180,34
74,85,13,1181,41
74,76,14,1182,46
74,79,15,1183,39
74,74,16,1184,48
75,98,1,1185,41
75,81,2,1186,47
75,87,3,1187,28
75,74,4,1188,46
75,88,5,1189,30
75,73,6,1190,48
75,147,7,1191,39
